txn_id,sku,qty,unit_price,line_amount
T003433,P-F017,1,220,220
T003433,P-P004,1,420,420
T003433,P-F020,1,190,190
T003433,P-L006,1,680,680
T003434,P-G002,1,480,480
T003435,P-F003,2,35,70
T003436,P-F003,3,35,105
T003437,P-F003,1,35,35
T003438,P-F003,3,35,105
T003439,P-F001,2,65,130
T003440,P-F003,2,35,70
T003440,P-L021,1,90,90
T003441,P-G002,2,480,960
T003442,P-B004,1,599,599
T003442,P-B007,1,260,260
T003442,P-B009,1,240,240
T003443,P-P001,1,260,260
T003443,P-F012,2,130,260
T003443,P-G007,1,620,620
T003443,P-P015,1,220,220
T003443,P-P019,1,120,120
T003444,P-H016,1,390,390
T003444,P-F018,3,180,540
T003444,P-L018,2,130,260
T003444,P-P019,1,120,120
T003445,P-F014,1,95,95
T003445,P-L021,1,90,90
T003446,P-G002,1,480,480
T003447,P-L021,1,90,90
T003448,P-L004,1,160,160
T003448,P-L019,1,110,110
T003449,P-H025,1,480,480
T003449,P-L005,1,180,180
T003449,P-P028,1,200,200
T003449,P-L002,1,220,220
T003449,P-L008,1,450,450
T003449,P-P017,1,260,260
T003450,P-F014,1,95,95
T003450,P-L021,1,90,90
T003451,P-H006,1,1166,1166
T003451,P-H001,1,734,734
T003451,P-L015,1,590,590
T003451,P-P012,1,180,180
T003451,P-F019,3,140,420
T003452,P-F011,1,399,399
T003452,P-P002,1,380,380
T003452,P-F003,3,35,105
T003452,P-L018,1,130,130
T003452,P-F004,1,58,58
T003452,P-P010,1,620,620
T003452,P-F017,1,220,220
T003452,P-G003,1,380,380
T003453,P-H015,1,450,450
T003453,P-P005,1,340,340
T003453,P-F002,1,180,180
T003453,P-L018,3,130,390
T003454,P-G002,1,480,480
T003454,P-G004,1,320,320
T003455,P-F006,1,336,336
T003455,P-P009,1,890,890
T003455,P-F013,1,160,160
T003455,P-F012,3,130,390
T003455,P-F006,1,336,336
T003455,P-H025,1,480,480
T003455,P-L013,1,380,380
T003455,P-P011,1,320,320
T003456,P-L004,1,160,160
T003456,P-F016,3,110,330
T003456,P-P028,1,200,200
T003456,P-F019,1,140,140
T003456,P-P013,1,150,150
T003457,P-F014,2,95,190
T003458,P-F012,1,130,130
T003458,P-F014,1,95,95
T003459,P-F013,1,160,160
T003459,P-F001,1,65,65
T003459,P-F003,2,35,70
T003460,P-H023,1,620,620
T003460,P-P001,1,260,260
T003460,P-F016,1,110,110
T003461,P-F005,1,158,158
T003461,P-F009,1,126,126
T003461,P-P029,1,320,320
T003461,P-F016,1,110,110
T003461,P-F003,3,35,105
T003462,P-F009,1,126,126
T003462,P-F005,1,158,158
T003462,P-F007,1,94,94
T003462,P-P006,1,250,250
T003462,P-F016,4,110,440
T003463,P-F003,1,35,35
T003463,P-L019,1,110,110
T003464,P-L019,1,110,110
T003465,P-L007,1,320,320
T003465,P-L014,1,180,180
T003465,P-F019,2,140,280
T003466,P-F005,1,158,158
T003466,P-F016,1,110,110
T003466,P-G009,1,460,460
T003466,P-G004,1,320,320
T003466,P-H006,1,1166,1166
T003466,P-P006,1,250,250
T003466,P-L002,1,220,220
T003466,P-F014,1,95,95
T003467,P-F011,1,399,399
T003467,P-H003,1,961,961
T003467,P-H004,1,605,605
T003467,P-F002,2,180,360
T003467,P-F013,1,160,160
T003467,P-F014,1,95,95
T003468,P-P024,1,540,540
T003468,P-F002,1,180,180
T003468,P-F001,3,65,195
T003468,P-L007,1,320,320
T003468,P-F003,3,35,105
T003468,P-L019,1,110,110
T003469,P-H012,1,480,480
T003469,P-L005,1,180,180
T003469,P-F003,1,35,35
T003469,P-F014,1,95,95
T003469,P-H007,1,520,520
T003470,P-F004,1,58,58
T003470,P-H005,1,410,410
T003470,P-F018,2,180,360
T003470,P-G006,1,560,560
T003470,P-P028,1,200,200
T003471,P-F003,1,35,35
T003471,P-F001,2,65,130
T003472,P-F003,2,35,70
T003472,P-F016,1,110,110
T003473,P-L021,1,90,90
T003474,P-F003,3,35,105
T003475,P-F001,1,65,65
T003476,P-F008,1,252,252
T003476,P-H004,1,605,605
T003476,P-P007,1,290,290
T003476,P-L003,2,150,300
T003476,P-F014,1,95,95
T003477,P-F008,1,252,252
T003477,P-H002,1,454,454
T003477,P-H003,1,961,961
T003477,P-L003,2,150,300
T003477,P-H016,1,390,390
T003477,P-P019,1,120,120
T003478,P-L010,1,240,240
T003478,P-L019,2,110,220
T003479,P-F001,1,65,65
T003479,P-L018,2,130,260
T003479,P-P016,1,280,280
T003480,P-F002,1,180,180
T003480,P-L019,1,110,110
T003481,P-F003,1,35,35
T003481,P-L004,3,160,480
T003482,P-L005,1,180,180
T003482,P-F003,3,35,105
T003482,P-F014,1,95,95
T003483,P-G002,2,480,960
T003484,P-G002,-1,480,-480
T003485,P-L005,3,180,540
T003485,P-P030,1,300,300
T003485,P-P028,1,200,200
T003485,P-L001,1,260,260
T003485,P-P019,1,120,120
T003486,P-F016,3,110,330
T003486,P-L021,1,90,90
T003487,P-P002,1,380,380
T003487,P-P029,1,320,320
T003487,P-L004,1,160,160
T003488,P-G002,2,480,960
T003488,P-G004,1,320,320
T003489,P-F001,1,65,65
T003489,P-F016,1,110,110
T003490,P-F016,1,110,110
T003490,P-F001,1,65,65
T003491,P-P014,1,320,320
T003491,P-P001,1,260,260
T003491,P-P015,1,220,220
T003491,P-P012,1,180,180
T003491,P-P019,1,120,120
T003492,P-L023,1,540,540
T003492,P-P011,1,320,320
T003492,P-F019,1,140,140
T003493,P-F005,1,158,158
T003493,P-H001,1,734,734
T003493,P-H023,1,620,620
T003493,P-P019,1,120,120
T003493,P-F013,1,160,160
T003494,P-F009,1,126,126
T003494,P-H006,1,1166,1166
T003494,P-F004,1,58,58
T003494,P-P019,2,120,240
T003494,P-L006,1,680,680
T003494,P-P007,1,290,290
T003495,P-H012,1,480,480
T003495,P-L014,1,180,180
T003495,P-F001,1,65,65
T003495,P-F003,1,35,35
T003496,P-H016,1,390,390
T003497,P-L018,1,130,130
T003497,P-L021,1,90,90
T003497,P-L019,1,110,110
T003498,P-F003,3,35,105
T003498,P-F016,1,110,110
T003498,P-F001,1,65,65
T003499,P-P006,1,250,250
T003499,P-P023,1,260,260
T003499,P-F017,1,220,220
T003500,P-F017,1,220,220
T003500,P-F014,1,95,95
T003500,P-F016,1,110,110
T003501,P-G002,1,480,480
T003501,P-G004,1,320,320
T003502,P-F018,1,180,180
T003502,P-P017,1,260,260
T003502,P-P027,1,220,220
T003502,P-P026,1,280,280
T003502,P-F018,1,180,180
T003502,P-L004,1,160,160
T003503,P-F014,1,95,95
T003504,P-G007,1,620,620
T003504,P-P026,1,280,280
T003504,P-L002,2,220,440
T003504,P-P019,1,120,120
T003505,P-F014,1,95,95
T003506,P-F003,1,35,35
T003506,P-F001,2,65,130
T003507,P-G009,1,460,460
T003507,P-P030,1,300,300
T003507,P-L003,1,150,150
T003507,P-F020,1,190,190
T003507,P-L003,1,150,150
T003507,P-L019,1,110,110
T003508,P-B004,1,599,599
T003508,P-B009,2,240,480
T003508,P-B006,1,280,280
T003509,P-B006,3,280,840
T003509,P-B008,1,395,395
T003509,P-B005,1,320,320
T003510,P-L021,1,90,90
T003511,P-G002,2,480,960
T003512,P-F008,1,252,252
T003512,P-L020,1,190,190
T003512,P-F002,3,180,540
T003512,P-F014,1,95,95
T003513,P-H012,1,480,480
T003513,P-F018,1,180,180
T003513,P-F003,3,35,105
T003513,P-F016,1,110,110
T003514,P-H012,1,480,480
T003514,P-L004,2,160,320
T003514,P-L021,1,90,90
T003514,P-F016,1,110,110
T003515,P-F003,3,35,105
T003515,P-P008,1,460,460
T003515,P-P013,1,150,150
T003516,P-F003,2,35,70
T003517,P-L019,1,110,110
T003518,P-G002,2,480,960
T003519,P-B006,1,280,280
T003519,P-B010,2,220,440
T003519,P-B009,1,240,240
T003520,P-B004,1,599,599
T003520,P-B010,1,220,220
T003520,P-B008,1,395,395
T003521,P-G007,1,620,620
T003521,P-P030,1,300,300
T003521,P-P023,1,260,260
T003521,P-F012,1,130,130
T003522,P-L022,1,160,160
T003522,P-L019,1,110,110
T003523,P-H016,1,390,390
T003524,P-P013,1,150,150
T003524,P-P019,1,120,120
T003525,P-P012,1,180,180
T003525,P-F014,1,95,95
T003526,P-L019,1,110,110
T003527,P-L021,1,90,90
T003527,P-P019,1,120,120
T003527,P-F014,1,95,95
T003528,P-G002,1,480,480
T003529,P-G002,-1,480,-480
T003530,P-L019,1,110,110
T003531,P-F003,3,35,105
T003532,P-L021,1,90,90
T003532,P-F003,1,35,35
T003533,P-F014,1,95,95
T003534,P-F010,1,79,79
T003534,P-F004,1,58,58
T003534,P-F008,1,252,252
T003534,P-P014,1,320,320
T003534,P-L014,3,180,540
T003534,P-F001,3,65,195
T003535,P-B004,1,599,599
T003535,P-B005,2,320,640
T003536,P-B010,1,220,220
T003536,P-B009,3,240,720
T003537,P-H006,1,1166,1166
T003537,P-H006,1,1166,1166
T003537,P-F005,1,158,158
T003537,P-P030,1,300,300
T003537,P-P019,1,120,120
T003537,P-L014,1,180,180
T003538,P-F016,1,110,110
T003539,P-H012,1,480,480
T003539,P-L014,1,180,180
T003539,P-L003,1,150,150
T003539,P-F001,1,65,65
T003539,P-H007,1,520,520
T003540,P-F003,2,35,70
T003540,P-F014,1,95,95
T003540,P-F001,1,65,65
T003540,P-F016,1,110,110
T003541,P-G002,1,480,480
T003541,P-P005,1,340,340
T003541,P-P012,1,180,180
T003541,P-L022,1,160,160
T003542,P-P006,2,250,500
T003542,P-P022,1,380,380
T003542,P-P013,1,150,150
T003543,P-G002,1,480,480
T003544,P-G002,2,480,960
T003545,P-F008,1,252,252
T003545,P-F004,1,58,58
T003545,P-F002,1,180,180
T003545,P-H017,1,640,640
T003545,P-L021,3,90,270
T003546,P-F010,1,79,79
T003546,P-F004,1,58,58
T003546,P-F006,1,336,336
T003546,P-P002,1,380,380
T003546,P-P007,1,290,290
T003546,P-L018,1,130,130
T003547,P-F014,1,95,95
T003547,P-F001,1,65,65
T003548,P-L021,1,90,90
T003549,P-H012,1,480,480
T003549,P-F017,1,220,220
T003549,P-L019,2,110,220
T003549,P-H007,1,520,520
T003550,P-B004,1,599,599
T003550,P-B007,1,260,260
T003550,P-B006,1,280,280
T003551,P-P014,1,320,320
T003551,P-P028,1,200,200
T003551,P-P030,1,300,300
T003551,P-P012,1,180,180
T003551,P-P019,1,120,120
T003552,P-F001,1,65,65
T003552,P-P014,1,320,320
T003552,P-F003,1,35,35
T003553,P-H012,1,480,480
T003553,P-F018,1,180,180
T003553,P-F001,1,65,65
T003553,P-L019,1,110,110
T003553,P-H007,1,520,520
T003554,P-L020,1,190,190
T003554,P-L019,1,110,110
T003555,P-P023,1,260,260
T003555,P-H016,1,390,390
T003555,P-H015,1,450,450
T003555,P-P028,1,200,200
T003555,P-L019,1,110,110
T003556,P-F014,2,95,190
T003556,P-G007,1,620,620
T003556,P-P023,1,260,260
T003556,P-P027,1,220,220
T003556,P-L014,3,180,540
T003556,P-F014,3,95,285
T003557,P-L018,1,130,130
T003557,P-F001,1,65,65
T003557,P-F003,3,35,105
T003558,P-G002,2,480,960
T003558,P-G003,1,380,380
T003559,P-L014,1,180,180
T003559,P-F001,2,65,130
T003559,P-F016,1,110,110
T003560,P-P012,2,180,360
T003560,P-P015,1,220,220
T003560,P-P026,1,280,280
T003560,P-P019,2,120,240
T003561,P-P022,1,380,380
T003561,P-P023,1,260,260
T003561,P-P028,1,200,200
T003561,P-P019,1,120,120
T003562,P-F012,2,130,260
T003562,P-L006,1,680,680
T003562,P-F003,1,35,35
T003562,P-F015,1,260,260
T003562,P-L019,1,110,110
T003563,P-L015,1,590,590
T003563,P-P013,2,150,300
T003563,P-H016,1,390,390
T003563,P-P012,3,180,540
T003563,P-F015,1,260,260
T003563,P-H010,1,520,520
T003564,P-F013,3,160,480
T003564,P-F003,1,35,35
T003564,P-F014,1,95,95
T003565,P-F003,2,35,70
T003566,P-F001,1,65,65
T003566,P-F014,1,95,95
T003567,P-L019,1,110,110
T003568,P-F003,1,35,35
T003568,P-F003,3,35,105
T003569,P-B004,1,599,599
T003569,P-B009,2,240,480
T003569,P-B010,1,220,220
T003570,P-B004,1,599,599
T003570,P-B010,3,220,660
T003571,P-F010,1,79,79
T003571,P-F009,1,126,126
T003571,P-L021,3,90,270
T003571,P-P029,1,320,320
T003571,P-P017,1,260,260
T003572,P-F019,1,140,140
T003572,P-F003,3,35,105
T003572,P-F001,1,65,65
T003573,P-F001,3,65,195
T003573,P-F016,1,110,110
T003574,P-G002,2,480,960
T003575,P-F001,1,65,65
T003575,P-L019,1,110,110
T003576,P-F013,1,160,160
T003576,P-P026,1,280,280
T003576,P-P017,1,260,260
T003577,P-F010,1,79,79
T003577,P-H002,1,454,454
T003577,P-L012,1,460,460
T003577,P-L021,2,90,180
T003577,P-F003,2,35,70
T003578,P-F016,1,110,110
T003579,P-G005,1,420,420
T003579,P-P005,1,340,340
T003579,P-F002,1,180,180
T003579,P-F001,3,65,195
T003580,P-F003,3,35,105
T003581,P-F003,3,35,105
T003582,P-F014,1,95,95
T003582,P-L021,1,90,90
T003583,P-F003,3,35,105
T003583,P-L021,1,90,90
T003584,P-F003,1,35,35
T003584,P-F016,1,110,110
T003585,P-P002,1,380,380
T003585,P-G003,1,380,380
T003585,P-P012,1,180,180
T003585,P-P013,1,150,150
T003586,P-F004,1,58,58
T003586,P-H002,1,454,454
T003586,P-F004,1,58,58
T003586,P-H025,1,480,480
T003586,P-P023,1,260,260
T003586,P-P021,1,240,240
T003587,P-B004,1,599,599
T003587,P-B008,1,395,395
T003587,P-B009,1,240,240
T003587,P-B010,1,220,220
T003588,P-H017,1,640,640
T003588,P-P028,1,200,200
T003588,P-L018,2,130,260
T003588,P-F017,1,220,220
T003588,P-F013,1,160,160
T003589,P-H016,1,390,390
T003590,P-G002,1,480,480
T003591,P-P005,1,340,340
T003591,P-P007,1,290,290
T003591,P-P023,1,260,260
T003591,P-P019,1,120,120
T003592,P-L011,1,520,520
T003592,P-P020,1,350,350
T003592,P-F017,1,220,220
T003593,P-H003,1,961,961
T003593,P-H003,1,961,961
T003593,P-P001,1,260,260
T003593,P-G004,1,320,320
T003593,P-L005,2,180,360
T003594,P-P028,1,200,200
T003594,P-P019,1,120,120
T003594,P-F003,1,35,35
T003594,P-F016,1,110,110
T003595,P-F012,2,130,260
T003595,P-L018,2,130,260
T003595,P-L019,2,110,220
T003595,P-L021,1,90,90
T003596,P-P008,1,460,460
T003596,P-F014,3,95,285
T003596,P-P022,1,380,380
T003596,P-P029,1,320,320
T003596,P-P019,1,120,120
T003596,P-P016,1,280,280
T003597,P-F003,1,35,35
T003597,P-L019,1,110,110
T003598,P-F003,1,35,35
T003599,P-H003,1,961,961
T003599,P-P024,1,540,540
T003599,P-P012,1,180,180
T003599,P-L022,1,160,160
T003599,P-H006,1,1166,1166
T003599,P-F014,1,95,95
T003599,P-L015,1,590,590
T003599,P-H021,1,580,580
T003600,P-L004,2,160,320
T003600,P-F019,1,140,140
T003600,P-F002,1,180,180
T003600,P-L014,2,180,360
T003600,P-F020,1,190,190
T003600,P-P006,1,250,250
T003601,P-B010,1,220,220
T003601,P-B009,1,240,240
T003601,P-B007,1,260,260
T003602,P-B004,1,599,599
T003602,P-B006,1,280,280
T003602,P-B007,1,260,260
T003602,P-B010,1,220,220
T003603,P-B006,2,280,560
T003603,P-B009,1,240,240
T003604,P-P008,1,460,460
T003604,P-P018,1,580,580
T003604,P-P029,1,320,320
T003604,P-L002,1,220,220
T003604,P-F019,3,140,420
T003604,P-H009,1,780,780
T003605,P-F014,1,95,95
T003606,P-L003,1,150,150
T003606,P-L019,1,110,110
T003606,P-L021,1,90,90
T003607,P-L004,1,160,160
T003607,P-L021,1,90,90
T003607,P-L019,1,110,110
T003608,P-P016,1,280,280
T003608,P-L024,1,420,420
T003608,P-L021,3,90,270
T003608,P-F001,1,65,65
T003609,P-F003,1,35,35
T003609,P-F014,1,95,95
T003610,P-H004,1,605,605
T003610,P-H006,1,1166,1166
T003610,P-F010,1,79,79
T003611,P-L009,1,280,280
T003611,P-F003,4,35,140
T003611,P-F016,1,110,110
T003612,P-H012,1,480,480
T003612,P-F015,1,260,260
T003612,P-F019,1,140,140
T003612,P-L021,1,90,90
T003612,P-H007,1,520,520
T003613,P-L004,3,160,480
T003613,P-F014,1,95,95
T003614,P-F009,1,126,126
T003614,P-F005,1,158,158
T003614,P-G006,1,560,560
T003614,P-P028,1,200,200
T003614,P-L003,1,150,150
T003615,P-P029,-1,320,-320
T003616,P-F003,2,35,70
T003616,P-L021,1,90,90
T003617,P-F002,2,180,360
T003617,P-L007,1,320,320
T003617,P-F013,3,160,480
T003618,P-F003,1,35,35
T003618,P-L021,1,90,90
T003619,P-P011,1,320,320
T003619,P-L009,1,280,280
T003619,P-F016,1,110,110
T003619,P-P021,1,240,240
T003619,P-L021,1,90,90
T003620,P-B002,1,760,760
T003620,P-B006,1,280,280
T003620,P-B005,1,320,320
T003621,P-H012,1,480,480
T003621,P-F015,1,260,260
T003621,P-F003,1,35,35
T003621,P-F001,1,65,65
T003622,P-H016,1,390,390
T003623,P-F003,4,35,140
T003623,P-F001,2,65,130
T003623,P-F014,1,95,95
T003624,P-F014,4,95,380
T003624,P-F003,1,35,35
T003625,P-L020,1,190,190
T003625,P-P028,1,200,200
T003625,P-F002,2,180,360
T003625,P-F019,2,140,280
T003625,P-L019,2,110,220
T003626,P-F002,1,180,180
T003626,P-P020,1,350,350
T003626,P-P001,1,260,260
T003626,P-L021,1,90,90
T003627,P-P027,1,220,220
T003627,P-P017,1,260,260
T003627,P-P012,3,180,540
T003627,P-P013,2,150,300
T003628,P-H004,1,605,605
T003628,P-F016,1,110,110
T003628,P-P006,1,250,250
T003628,P-P029,1,320,320
T003628,P-F004,1,58,58
T003628,P-F001,2,65,130
T003628,P-G005,1,420,420
T003628,P-P011,1,320,320
T003629,P-G002,1,480,480
T003630,P-G009,-1,460,-460
T003631,P-F003,3,35,105
T003632,P-L019,1,110,110
T003633,P-H010,1,520,520
T003633,P-F003,1,35,35
T003633,P-H021,1,580,580
T003633,P-P017,1,260,260
T003633,P-L019,1,110,110
T003634,P-B006,1,280,280
T003634,P-B009,2,240,480
T003634,P-B010,1,220,220
T003635,P-F002,1,180,180
T003635,P-P010,1,620,620
T003635,P-L005,3,180,540
T003635,P-F016,1,110,110
T003636,P-P020,1,350,350
T003636,P-P019,2,120,240
T003636,P-F003,1,35,35
T003637,P-G001,1,880,880
T003637,P-G004,1,320,320
T003637,P-P021,1,240,240
T003637,P-H021,1,580,580
T003637,P-F003,1,35,35
T003637,P-P014,1,320,320
T003638,P-L019,1,110,110
T003638,P-F003,2,35,70
T003639,P-P005,1,340,340
T003639,P-P006,1,250,250
T003639,P-P012,1,180,180
T003639,P-P013,1,150,150
T003640,P-H020,1,720,720
T003640,P-P030,1,300,300
T003640,P-F016,1,110,110
T003640,P-F001,3,65,195
T003641,P-G002,1,480,480
T003641,P-G003,1,380,380
T003642,P-L003,1,150,150
T003642,P-L018,1,130,130
T003642,P-F016,1,110,110
T003643,P-P026,1,280,280
T003643,P-G004,1,320,320
T003643,P-P019,3,120,360
T003644,P-P004,1,420,420
T003644,P-P014,1,320,320
T003644,P-P012,1,180,180
T003644,P-P013,1,150,150
T003644,P-L003,1,150,150
T003644,P-L021,1,90,90
T003645,P-G006,1,560,560
T003645,P-P021,1,240,240
T003645,P-L021,2,90,180
T003645,P-F014,1,95,95
T003646,P-H005,1,410,410
T003646,P-F008,1,252,252
T003646,P-P015,1,220,220
T003646,P-L007,1,320,320
T003646,P-F020,1,190,190
T003647,P-F014,1,95,95
T003647,P-L021,1,90,90
T003648,P-F003,2,35,70
T003649,P-G002,2,480,960
T003649,P-G003,1,380,380
T003650,P-F014,1,95,95
T003651,P-B004,1,599,599
T003651,P-B008,1,395,395
T003651,P-B007,1,260,260
T003651,P-B006,1,280,280
T003652,P-B004,1,599,599
T003652,P-B009,1,240,240
T003652,P-B006,1,280,280
T003653,P-B009,-1,240,-240
T003654,P-G002,1,480,480
T003655,P-F012,1,130,130
T003655,P-F003,2,35,70
T003655,P-F016,1,110,110
T003656,P-H005,1,410,410
T003656,P-F006,1,336,336
T003656,P-F016,1,110,110
T003656,P-L002,1,220,220
T003656,P-L008,1,450,450
T003657,P-F009,1,126,126
T003657,P-F011,1,399,399
T003657,P-H005,1,410,410
T003657,P-P021,1,240,240
T003657,P-F016,3,110,330
T003657,P-L019,1,110,110
T003658,P-F003,1,35,35
T003658,P-F014,1,95,95
T003659,P-P020,1,350,350
T003659,P-L014,1,180,180
T003659,P-F016,1,110,110
T003659,P-L021,1,90,90
T003660,P-H002,1,454,454
T003660,P-F006,1,336,336
T003660,P-G007,1,620,620
T003660,P-P009,1,890,890
T003660,P-L004,2,160,320
T003661,P-H012,1,480,480
T003661,P-L002,1,220,220
T003661,P-L019,3,110,330
T003662,P-G007,1,620,620
T003662,P-P001,1,260,260
T003662,P-P013,1,150,150
T003662,P-P019,1,120,120
T003663,P-H024,1,750,750
T003663,P-P022,1,380,380
T003663,P-F012,2,130,260
T003664,P-F017,1,220,220
T003664,P-L022,1,160,160
T003664,P-L019,1,110,110
T003664,P-F016,1,110,110
T003665,P-F003,1,35,35
T003666,P-F003,2,35,70
T003667,P-F003,1,35,35
T003667,P-F014,1,95,95
T003668,P-F014,1,95,95
T003669,P-F016,1,110,110
T003670,P-L019,1,110,110
T003671,P-H004,1,605,605
T003671,P-F006,1,336,336
T003671,P-F008,1,252,252
T003671,P-P017,1,260,260
T003671,P-L021,1,90,90
T003671,P-F016,1,110,110
T003672,P-F001,1,65,65
T003672,P-F016,1,110,110
T003673,P-F003,3,35,105
T003673,P-L021,1,90,90
T003674,P-L019,1,110,110
T003675,P-F012,1,130,130
T003675,P-F001,2,65,130
T003676,P-F014,1,95,95
T003676,P-L021,1,90,90
T003677,P-P028,1,200,200
T003677,P-L020,1,190,190
T003677,P-P017,1,260,260
T003677,P-L005,1,180,180
T003677,P-P013,1,150,150
T003677,P-L021,1,90,90
T003678,P-P012,1,180,180
T003678,P-F001,1,65,65
T003678,P-L021,1,90,90
T003679,P-F003,2,35,70
T003679,P-L021,1,90,90
T003680,P-F017,1,220,220
T003680,P-L019,1,110,110
T003680,P-L021,1,90,90
T003681,P-L004,1,160,160
T003681,P-F016,1,110,110
T003681,P-L021,1,90,90
T003682,P-P024,1,540,540
T003682,P-L005,2,180,360
T003682,P-F003,2,35,70
T003683,P-F003,3,35,105
T003683,P-F014,1,95,95
T003683,P-F016,1,110,110
T003684,P-H005,1,410,410
T003684,P-H001,1,734,734
T003684,P-L012,1,460,460
T003684,P-G009,1,460,460
T003684,P-L021,3,90,270
T003685,P-F001,1,65,65
T003685,P-L019,1,110,110
T003686,P-F016,1,110,110
T003687,P-F014,1,95,95
T003688,P-P007,1,290,290
T003688,P-L010,1,240,240
T003688,P-P030,1,300,300
T003688,P-F014,1,95,95
T003689,P-F019,3,140,420
T003689,P-L021,1,90,90
T003689,P-P002,1,380,380
T003689,P-P003,1,780,780
T003689,P-P020,1,350,350
T003690,P-F014,1,95,95
T003690,P-F001,1,65,65
T003691,P-F014,2,95,190
T003692,P-F001,1,65,65
T003693,P-P030,1,300,300
T003693,P-F012,3,130,390
T003693,P-L024,1,420,420
T003693,P-P028,1,200,200
T003693,P-L019,1,110,110
T003694,P-H010,1,520,520
T003694,P-L018,3,130,390
T003694,P-L019,1,110,110
T003695,P-P014,1,320,320
T003695,P-P007,1,290,290
T003695,P-P013,1,150,150
T003695,P-P019,1,120,120
T003696,P-G004,1,320,320
T003696,P-L009,1,280,280
T003696,P-F019,3,140,420
T003697,P-G002,2,480,960
T003697,P-G004,1,320,320
T003698,P-G002,1,480,480
T003698,P-G004,1,320,320
T003699,P-P028,1,200,200
T003699,P-F016,1,110,110
T003699,P-F014,1,95,95
T003700,P-P028,1,200,200
T003700,P-L021,1,90,90
T003700,P-F016,1,110,110
T003701,P-G002,1,480,480
T003702,P-H001,1,734,734
T003702,P-F008,1,252,252
T003702,P-F010,1,79,79
T003702,P-F016,2,110,220
T003702,P-F014,3,95,285
T003703,P-F003,1,35,35
T003703,P-F016,1,110,110
T003704,P-G002,1,480,480
T003704,P-G004,1,320,320
T003705,P-G002,2,480,960
T003705,P-G004,1,320,320
T003706,P-G002,2,480,960
T003706,P-G003,1,380,380
T003707,P-F010,1,79,79
T003707,P-F005,1,158,158
T003707,P-F013,3,160,480
T003707,P-G004,1,320,320
T003707,P-F003,1,35,35
T003708,P-L019,1,110,110
T003709,P-L021,1,90,90
T003710,P-F003,3,35,105
T003711,P-G002,-1,480,-480
T003712,P-H016,1,390,390
T003713,P-P016,2,280,560
T003713,P-L021,3,90,270
T003714,P-G002,1,480,480
T003714,P-G004,1,320,320
T003715,P-L004,3,160,480
T003715,P-L018,1,130,130
T003715,P-L019,1,110,110
T003715,P-F009,1,126,126
T003715,P-P018,1,580,580
T003715,P-L001,1,260,260
T003715,P-F001,3,65,195
T003716,P-F003,2,35,70
T003717,P-F016,2,110,220
T003717,P-F003,3,35,105
T003718,P-G002,2,480,960
T003718,P-G004,2,320,640
T003719,P-G002,1,480,480
T003719,P-G004,1,320,320
T003720,P-L021,1,90,90
T003720,P-F001,1,65,65
T003721,P-F003,1,35,35
T003721,P-L019,1,110,110
T003722,P-F004,1,58,58
T003722,P-F019,2,140,280
T003722,P-L007,1,320,320
T003722,P-P011,1,320,320
T003723,P-B009,2,240,480
T003723,P-B010,1,220,220
T003724,P-B009,2,240,480
T003724,P-B002,1,760,760
T003724,P-B010,1,220,220
T003725,P-B010,1,220,220
T003725,P-B009,1,240,240
T003725,P-B007,1,260,260
T003726,P-H020,1,720,720
T003726,P-L018,2,130,260
T003726,P-F017,2,220,440
T003727,P-F001,4,65,260
T003727,P-L002,1,220,220
T003727,P-L007,1,320,320
T003728,P-F011,1,399,399
T003728,P-H005,1,410,410
T003728,P-F008,1,252,252
T003728,P-F020,1,190,190
T003728,P-P006,1,250,250
T003728,P-F014,1,95,95
T003729,P-L019,4,110,440
T003729,P-L021,1,90,90
T003730,P-L014,1,180,180
T003730,P-L019,1,110,110
T003731,P-G005,1,420,420
T003731,P-P021,1,240,240
T003731,P-P015,1,220,220
T003731,P-P019,1,120,120
T003732,P-G002,2,480,960
T003733,P-F016,1,110,110
T003734,P-F001,2,65,130
T003735,P-F001,1,65,65
T003735,P-L019,1,110,110
T003736,P-L004,2,160,320
T003736,P-L021,1,90,90
T003737,P-L020,1,190,190
T003737,P-L021,1,90,90
T003737,P-L019,1,110,110
T003738,P-H023,1,620,620
T003738,P-G009,1,460,460
T003738,P-G004,1,320,320
T003738,P-P012,2,180,360
T003738,P-L023,1,540,540
T003738,P-L004,3,160,480
T003739,P-G002,1,480,480
T003739,P-G004,1,320,320
T003740,P-G002,2,480,960
T003741,P-L010,1,240,240
T003741,P-F016,1,110,110
T003741,P-F001,1,65,65
T003742,P-F001,1,65,65
T003742,P-L019,1,110,110
T003743,P-F003,2,35,70
T003744,P-H010,1,520,520
T003744,P-P021,1,240,240
T003744,P-P019,1,120,120
T003745,P-L023,1,540,540
T003745,P-P007,1,290,290
T003745,P-P013,1,150,150
T003745,P-F003,1,35,35
T003745,P-F001,1,65,65
T003746,P-H003,1,961,961
T003746,P-F005,1,158,158
T003746,P-F005,1,158,158
T003746,P-P018,1,580,580
T003746,P-L020,1,190,190
T003746,P-L019,1,110,110
T003747,P-L003,1,150,150
T003747,P-L021,2,90,180
T003748,P-H016,1,390,390
T003749,P-L002,1,220,220
T003749,P-F001,3,65,195
T003750,P-F012,1,130,130
T003750,P-L019,1,110,110
T003750,P-F001,1,65,65
T003750,P-F014,1,95,95
